"DateMonth","Category","PdDistrict","Count"
"2009-09","MISSING PERSON","PARK",27
"2009-09","NON-CRIMINAL","PARK",70
"2009-09","OTHER OFFENSES","PARK",100
"2009-09","RECOVERED VEHICLE","PARK",3
"2009-09","ROBBERY","PARK",9
"2009-09","RUNAWAY","PARK",2
"2009-09","SECONDARY CODES","PARK",5
"2009-09","SEX OFFENSES, FORCIBLE","PARK",3
"2009-09","STOLEN PROPERTY","PARK",2
"2009-09","SUSPICIOUS OCC","PARK",19
"2009-09","TRESPASS","PARK",9
"2009-09","VANDALISM","PARK",38
"2009-09","VEHICLE THEFT","PARK",29
"2009-09","WARRANTS","PARK",29
"2009-09","WEAPON LAWS","PARK",1
"2009-09","ARSON","RICHMOND",2
"2009-09","ASSAULT","RICHMOND",45
"2009-09","BURGLARY","RICHMOND",31
"2009-09","DISORDERLY CONDUCT","RICHMOND",1
"2009-09","DRIVING UNDER THE INFLUENCE","RICHMOND",8
"2009-09","DRUG/NARCOTIC","RICHMOND",14
"2009-09","DRUNKENNESS","RICHMOND",4
"2009-09","EMBEZZLEMENT","RICHMOND",1
"2009-09","FORGERY/COUNTERFEITING","RICHMOND",16
"2009-09","FRAUD","RICHMOND",13
"2009-09","KIDNAPPING","RICHMOND",1
"2009-09","LARCENY/THEFT","RICHMOND",109
"2009-09","LOITERING","RICHMOND",1
"2009-09","MISSING PERSON","RICHMOND",15
"2009-09","NON-CRIMINAL","RICHMOND",64
"2009-09","OTHER OFFENSES","RICHMOND",83
"2009-09","PROSTITUTION","RICHMOND",1
"2009-09","RECOVERED VEHICLE","RICHMOND",2
"2009-09","ROBBERY","RICHMOND",14
"2009-09","RUNAWAY","RICHMOND",3
"2009-09","SECONDARY CODES","RICHMOND",7
"2009-09","SEX OFFENSES, FORCIBLE","RICHMOND",1
"2009-09","STOLEN PROPERTY","RICHMOND",2
"2009-09","SUSPICIOUS OCC","RICHMOND",32
"2009-09","TRESPASS","RICHMOND",1
"2009-09","VANDALISM","RICHMOND",48
"2009-09","VEHICLE THEFT","RICHMOND",29
"2009-09","WARRANTS","RICHMOND",19
"2009-09","WEAPON LAWS","RICHMOND",3
"2009-09","ASSAULT","SOUTHERN",159
"2009-09","BURGLARY","SOUTHERN",71
"2009-09","DISORDERLY CONDUCT","SOUTHERN",2
"2009-09","DRIVING UNDER THE INFLUENCE","SOUTHERN",1
"2009-09","DRUG/NARCOTIC","SOUTHERN",240
"2009-09","DRUNKENNESS","SOUTHERN",16
"2009-09","EMBEZZLEMENT","SOUTHERN",2
"2009-09","FAMILY OFFENSES","SOUTHERN",2
"2009-09","FORGERY/COUNTERFEITING","SOUTHERN",31
"2009-09","FRAUD","SOUTHERN",53
"2009-09","GAMBLING","SOUTHERN",1
"2009-09","KIDNAPPING","SOUTHERN",4
"2009-09","LARCENY/THEFT","SOUTHERN",539
"2009-09","LIQUOR LAWS","SOUTHERN",5
"2009-09","LOITERING","SOUTHERN",1
"2009-09","MISSING PERSON","SOUTHERN",39
"2009-09","NON-CRIMINAL","SOUTHERN",224
"2009-09","OTHER OFFENSES","SOUTHERN",384
"2009-09","RECOVERED VEHICLE","SOUTHERN",5
"2009-09","ROBBERY","SOUTHERN",60
"2009-09","RUNAWAY","SOUTHERN",2
"2009-09","SECONDARY CODES","SOUTHERN",19
"2009-09","SEX OFFENSES, FORCIBLE","SOUTHERN",15
"2009-09","STOLEN PROPERTY","SOUTHERN",16
"2009-09","SUICIDE","SOUTHERN",2
"2009-09","SUSPICIOUS OCC","SOUTHERN",56
"2009-09","TRESPASS","SOUTHERN",20
"2009-09","VANDALISM","SOUTHERN",89
"2009-09","VEHICLE THEFT","SOUTHERN",38
"2009-09","WARRANTS","SOUTHERN",123
"2009-09","WEAPON LAWS","SOUTHERN",17
"2009-09","ASSAULT","TARAVAL",63
"2009-09","BAD CHECKS","TARAVAL",1
"2009-09","BURGLARY","TARAVAL",33
"2009-09","DISORDERLY CONDUCT","TARAVAL",1
"2009-09","DRIVING UNDER THE INFLUENCE","TARAVAL",6
"2009-09","DRUG/NARCOTIC","TARAVAL",41
"2009-09","DRUNKENNESS","TARAVAL",2
"2009-09","EMBEZZLEMENT","TARAVAL",1
"2009-09","EXTORTION","TARAVAL",1
"2009-09","FORGERY/COUNTERFEITING","TARAVAL",30
"2009-09","FRAUD","TARAVAL",24
"2009-09","KIDNAPPING","TARAVAL",5
"2009-09","LARCENY/THEFT","TARAVAL",213
"2009-09","LIQUOR LAWS","TARAVAL",4
"2009-09","LOITERING","TARAVAL",1
"2009-09","MISSING PERSON","TARAVAL",51
"2009-09","NON-CRIMINAL","TARAVAL",76
"2009-09","OTHER OFFENSES","TARAVAL",155
"2009-09","PROSTITUTION","TARAVAL",1
"2009-09","RECOVERED VEHICLE","TARAVAL",5
"2009-09","ROBBERY","TARAVAL",18
"2009-09","RUNAWAY","TARAVAL",1
"2009-09","SECONDARY CODES","TARAVAL",11
"2009-09","SEX OFFENSES, FORCIBLE","TARAVAL",7
"2009-09","STOLEN PROPERTY","TARAVAL",2
"2009-09","SUSPICIOUS OCC","TARAVAL",40
"2009-09","TRESPASS","TARAVAL",3
"2009-09","VANDALISM","TARAVAL",75
"2009-09","VEHICLE THEFT","TARAVAL",42
"2009-09","WARRANTS","TARAVAL",22
"2009-09","WEAPON LAWS","TARAVAL",3
"2009-09","ASSAULT","TENDERLOIN",102
"2009-09","BURGLARY","TENDERLOIN",14
"2009-09","DISORDERLY CONDUCT","TENDERLOIN",25
"2009-09","DRIVING UNDER THE INFLUENCE","TENDERLOIN",3
"2009-09","DRUG/NARCOTIC","TENDERLOIN",425
"2009-09","DRUNKENNESS","TENDERLOIN",10
"2009-09","FAMILY OFFENSES","TENDERLOIN",2
"2009-09","FORGERY/COUNTERFEITING","TENDERLOIN",12
"2009-09","FRAUD","TENDERLOIN",15
"2009-09","KIDNAPPING","TENDERLOIN",1
"2009-09","LARCENY/THEFT","TENDERLOIN",123
"2009-09","LIQUOR LAWS","TENDERLOIN",5
"2009-09","MISSING PERSON","TENDERLOIN",17
"2009-09","NON-CRIMINAL","TENDERLOIN",95
"2009-09","OTHER OFFENSES","TENDERLOIN",324
"2009-09","PROSTITUTION","TENDERLOIN",26
"2009-09","RECOVERED VEHICLE","TENDERLOIN",2
"2009-09","ROBBERY","TENDERLOIN",22
"2009-09","SECONDARY CODES","TENDERLOIN",10
"2009-09","SEX OFFENSES, FORCIBLE","TENDERLOIN",7
"2009-09","STOLEN PROPERTY","TENDERLOIN",6
"2009-09","SUICIDE","TENDERLOIN",1
"2009-09","SUSPICIOUS OCC","TENDERLOIN",26
"2009-09","TRESPASS","TENDERLOIN",27
"2009-09","VANDALISM","TENDERLOIN",26
"2009-09","VEHICLE THEFT","TENDERLOIN",5
"2009-09","WARRANTS","TENDERLOIN",116
"2009-09","WEAPON LAWS","TENDERLOIN",14
"2009-10","ARSON","BAYVIEW",6
"2009-10","ASSAULT","BAYVIEW",124
"2009-10","BAD CHECKS","BAYVIEW",2
"2009-10","BURGLARY","BAYVIEW",51
"2009-10","DISORDERLY CONDUCT","BAYVIEW",3
"2009-10","DRIVING UNDER THE INFLUENCE","BAYVIEW",4
"2009-10","DRUG/NARCOTIC","BAYVIEW",76
"2009-10","DRUNKENNESS","BAYVIEW",1
"2009-10","EMBEZZLEMENT","BAYVIEW",1
"2009-10","FAMILY OFFENSES","BAYVIEW",1
"2009-10","FORGERY/COUNTERFEITING","BAYVIEW",14
"2009-10","FRAUD","BAYVIEW",8
"2009-10","KIDNAPPING","BAYVIEW",6
"2009-10","LARCENY/THEFT","BAYVIEW",120
"2009-10","LIQUOR LAWS","BAYVIEW",3
"2009-10","MISSING PERSON","BAYVIEW",64
"2009-10","NON-CRIMINAL","BAYVIEW",71
"2009-10","OTHER OFFENSES","BAYVIEW",294
"2009-10","RECOVERED VEHICLE","BAYVIEW",13
"2009-10","ROBBERY","BAYVIEW",40
"2009-10","RUNAWAY","BAYVIEW",8
"2009-10","SECONDARY CODES","BAYVIEW",25
"2009-10","SEX OFFENSES, FORCIBLE","BAYVIEW",10
"2009-10","STOLEN PROPERTY","BAYVIEW",6
"2009-10","SUSPICIOUS OCC","BAYVIEW",48
"2009-10","TRESPASS","BAYVIEW",9
"2009-10","VANDALISM","BAYVIEW",89
"2009-10","VEHICLE THEFT","BAYVIEW",55
"2009-10","WARRANTS","BAYVIEW",52
"2009-10","WEAPON LAWS","BAYVIEW",29
"2009-10","ARSON","CENTRAL",1
"2009-10","ASSAULT","CENTRAL",97
"2009-10","BURGLARY","CENTRAL",46
"2009-10","DISORDERLY CONDUCT","CENTRAL",5
"2009-10","DRIVING UNDER THE INFLUENCE","CENTRAL",13
"2009-10","DRUG/NARCOTIC","CENTRAL",47
"2009-10","DRUNKENNESS","CENTRAL",7
"2009-10","EMBEZZLEMENT","CENTRAL",2
"2009-10","EXTORTION","CENTRAL",2
"2009-10","FAMILY OFFENSES","CENTRAL",1
"2009-10","FORGERY/COUNTERFEITING","CENTRAL",13
"2009-10","FRAUD","CENTRAL",25
"2009-10","GAMBLING","CENTRAL",1
"2009-10","KIDNAPPING","CENTRAL",3
"2009-10","LARCENY/THEFT","CENTRAL",338
"2009-10","LIQUOR LAWS","CENTRAL",1
"2009-10","MISSING PERSON","CENTRAL",15
"2009-10","NON-CRIMINAL","CENTRAL",131
"2009-10","OTHER OFFENSES","CENTRAL",151
"2009-10","PROSTITUTION","CENTRAL",13
"2009-10","RECOVERED VEHICLE","CENTRAL",1
"2009-10","ROBBERY","CENTRAL",24
"2009-10","RUNAWAY","CENTRAL",1
"2009-10","SECONDARY CODES","CENTRAL",9
"2009-10","SEX OFFENSES, FORCIBLE","CENTRAL",5
"2009-10","STOLEN PROPERTY","CENTRAL",3
"2009-10","SUSPICIOUS OCC","CENTRAL",37
"2009-10","TRESPASS","CENTRAL",5
"2009-10","VANDALISM","CENTRAL",68
"2009-10","VEHICLE THEFT","CENTRAL",28
"2009-10","WARRANTS","CENTRAL",35
"2009-10","WEAPON LAWS","CENTRAL",6
"2009-10","ARSON","INGLESIDE",1
"2009-10","ASSAULT","INGLESIDE",116
"2009-10","BRIBERY","INGLESIDE",1
"2009-10","BURGLARY","INGLESIDE",37
"2009-10","DISORDERLY CONDUCT","INGLESIDE",1
"2009-10","DRIVING UNDER THE INFLUENCE","INGLESIDE",1
"2009-10","DRUG/NARCOTIC","INGLESIDE",36
"2009-10","DRUNKENNESS","INGLESIDE",2
"2009-10","EMBEZZLEMENT","INGLESIDE",1
"2009-10","EXTORTION","INGLESIDE",1
"2009-10","FAMILY OFFENSES","INGLESIDE",3
"2009-10","FORGERY/COUNTERFEITING","INGLESIDE",22
"2009-10","FRAUD","INGLESIDE",14
"2009-10","KIDNAPPING","INGLESIDE",9
"2009-10","LARCENY/THEFT","INGLESIDE",172
"2009-10","LIQUOR LAWS","INGLESIDE",1
"2009-10","LOITERING","INGLESIDE",2
"2009-10","MISSING PERSON","INGLESIDE",46
"2009-10","NON-CRIMINAL","INGLESIDE",79
"2009-10","OTHER OFFENSES","INGLESIDE",212
"2009-10","PROSTITUTION","INGLESIDE",1
"2009-10","RECOVERED VEHICLE","INGLESIDE",17
"2009-10","ROBBERY","INGLESIDE",28
"2009-10","RUNAWAY","INGLESIDE",6
"2009-10","SECONDARY CODES","INGLESIDE",24
"2009-10","SEX OFFENSES, FORCIBLE","INGLESIDE",9
"2009-10","STOLEN PROPERTY","INGLESIDE",5
"2009-10","SUICIDE","INGLESIDE",2
"2009-10","SUSPICIOUS OCC","INGLESIDE",39
"2009-10","TRESPASS","INGLESIDE",9
"2009-10","VANDALISM","INGLESIDE",95
"2009-10","VEHICLE THEFT","INGLESIDE",76
"2009-10","WARRANTS","INGLESIDE",29
"2009-10","WEAPON LAWS","INGLESIDE",10
"2009-10","ARSON","MISSION",1
"2009-10","ASSAULT","MISSION",170
"2009-10","BAD CHECKS","MISSION",3
"2009-10","BURGLARY","MISSION",29
"2009-10","DISORDERLY CONDUCT","MISSION",16
"2009-10","DRIVING UNDER THE INFLUENCE","MISSION",7
"2009-10","DRUG/NARCOTIC","MISSION",117
"2009-10","DRUNKENNESS","MISSION",6
"2009-10","EMBEZZLEMENT","MISSION",1
"2009-10","FAMILY OFFENSES","MISSION",5
"2009-10","FORGERY/COUNTERFEITING","MISSION",25
"2009-10","FRAUD","MISSION",24
"2009-10","KIDNAPPING","MISSION",7
"2009-10","LARCENY/THEFT","MISSION",194
"2009-10","LIQUOR LAWS","MISSION",8
"2009-10","LOITERING","MISSION",4
"2009-10","MISSING PERSON","MISSION",38
"2009-10","NON-CRIMINAL","MISSION",149
"2009-10","OTHER OFFENSES","MISSION",285
"2009-10","PROSTITUTION","MISSION",44
"2009-10","RECOVERED VEHICLE","MISSION",4
"2009-10","ROBBERY","MISSION",38
"2009-10","RUNAWAY","MISSION",4
"2009-10","SECONDARY CODES","MISSION",29
"2009-10","SEX OFFENSES, FORCIBLE","MISSION",9
"2009-10","STOLEN PROPERTY","MISSION",6
"2009-10","SUICIDE","MISSION",1
"2009-10","SUSPICIOUS OCC","MISSION",57
"2009-10","TRESPASS","MISSION",31
"2009-10","VANDALISM","MISSION",103
"2009-10","VEHICLE THEFT","MISSION",69
"2009-10","WARRANTS","MISSION",82
"2009-10","WEAPON LAWS","MISSION",11
"2009-10","ARSON","NORTHERN",1
"2009-10","ASSAULT","NORTHERN",122
"2009-10","BURGLARY","NORTHERN",83
"2009-10","DISORDERLY CONDUCT","NORTHERN",5
"2009-10","DRIVING UNDER THE INFLUENCE","NORTHERN",3
"2009-10","DRUG/NARCOTIC","NORTHERN",61
"2009-10","DRUNKENNESS","NORTHERN",3
"2009-10","EMBEZZLEMENT","NORTHERN",4
"2009-10","FORGERY/COUNTERFEITING","NORTHERN",13
"2009-10","FRAUD","NORTHERN",22
"2009-10","KIDNAPPING","NORTHERN",7
"2009-10","LARCENY/THEFT","NORTHERN",304
"2009-10","LIQUOR LAWS","NORTHERN",1
"2009-10","LOITERING","NORTHERN",6
"2009-10","MISSING PERSON","NORTHERN",24
"2009-10","NON-CRIMINAL","NORTHERN",133
"2009-10","OTHER OFFENSES","NORTHERN",164
"2009-10","PROSTITUTION","NORTHERN",20
"2009-10","RECOVERED VEHICLE","NORTHERN",4
"2009-10","ROBBERY","NORTHERN",64
"2009-10","RUNAWAY","NORTHERN",2
"2009-10","SECONDARY CODES","NORTHERN",16
"2009-10","SEX OFFENSES, FORCIBLE","NORTHERN",8
"2009-10","STOLEN PROPERTY","NORTHERN",11
"2009-10","SUSPICIOUS OCC","NORTHERN",59
"2009-10","TRESPASS","NORTHERN",8
"2009-10","VANDALISM","NORTHERN",91
"2009-10","VEHICLE THEFT","NORTHERN",44
"2009-10","WARRANTS","NORTHERN",37
"2009-10","WEAPON LAWS","NORTHERN",8
"2009-10","ASSAULT","PARK",59
"2009-10","BURGLARY","PARK",20
"2009-10","DISORDERLY CONDUCT","PARK",7
"2009-10","DRIVING UNDER THE INFLUENCE","PARK",3
"2009-10","DRUG/NARCOTIC","PARK",54
"2009-10","DRUNKENNESS","PARK",6
"2009-10","FAMILY OFFENSES","PARK",1
"2009-10","FORGERY/COUNTERFEITING","PARK",5
"2009-10","FRAUD","PARK",9
"2009-10","GAMBLING","PARK",1
"2009-10","KIDNAPPING","PARK",1
"2009-10","LARCENY/THEFT","PARK",95
"2009-10","LIQUOR LAWS","PARK",2
"2009-10","MISSING PERSON","PARK",40
"2009-10","NON-CRIMINAL","PARK",66
"2009-10","OTHER OFFENSES","PARK",109
"2009-10","RECOVERED VEHICLE","PARK",1
"2009-10","ROBBERY","PARK",19
"2009-10","RUNAWAY","PARK",6
"2009-10","SECONDARY CODES","PARK",12
"2009-10","SEX OFFENSES, FORCIBLE","PARK",1
"2009-10","SEX OFFENSES, NON FORCIBLE","PARK",1
"2009-10","STOLEN PROPERTY","PARK",1
"2009-10","SUICIDE","PARK",1
"2009-10","SUSPICIOUS OCC","PARK",24
"2009-10","TRESPASS","PARK",3
"2009-10","VANDALISM","PARK",39
"2009-10","VEHICLE THEFT","PARK",35
"2009-10","WARRANTS","PARK",37
"2009-10","WEAPON LAWS","PARK",11
"2009-10","ARSON","RICHMOND",1
"2009-10","ASSAULT","RICHMOND",61
"2009-10","BURGLARY","RICHMOND",34
"2009-10","DISORDERLY CONDUCT","RICHMOND",1
"2009-10","DRIVING UNDER THE INFLUENCE","RICHMOND",7
"2009-10","DRUG/NARCOTIC","RICHMOND",20
"2009-10","DRUNKENNESS","RICHMOND",2
"2009-10","EMBEZZLEMENT","RICHMOND",2
"2009-10","FORGERY/COUNTERFEITING","RICHMOND",12
"2009-10","FRAUD","RICHMOND",15
"2009-10","KIDNAPPING","RICHMOND",2
"2009-10","LARCENY/THEFT","RICHMOND",108
"2009-10","MISSING PERSON","RICHMOND",19
"2009-10","NON-CRIMINAL","RICHMOND",76
"2009-10","OTHER OFFENSES","RICHMOND",91
"2009-10","PROSTITUTION","RICHMOND",1
"2009-10","RECOVERED VEHICLE","RICHMOND",2
"2009-10","ROBBERY","RICHMOND",17
"2009-10","SECONDARY CODES","RICHMOND",14
"2009-10","SEX OFFENSES, FORCIBLE","RICHMOND",4
"2009-10","STOLEN PROPERTY","RICHMOND",2
"2009-10","SUSPICIOUS OCC","RICHMOND",40
"2009-10","TRESPASS","RICHMOND",3
"2009-10","VANDALISM","RICHMOND",47
"2009-10","VEHICLE THEFT","RICHMOND",29
"2009-10","WARRANTS","RICHMOND",12
"2009-10","WEAPON LAWS","RICHMOND",8
"2009-10","ASSAULT","SOUTHERN",159
"2009-10","BAD CHECKS","SOUTHERN",2
"2009-10","BRIBERY","SOUTHERN",2
"2009-10","BURGLARY","SOUTHERN",63
"2009-10","DISORDERLY CONDUCT","SOUTHERN",4
"2009-10","DRIVING UNDER THE INFLUENCE","SOUTHERN",7
"2009-10","DRUG/NARCOTIC","SOUTHERN",140
"2009-10","DRUNKENNESS","SOUTHERN",9
"2009-10","EMBEZZLEMENT","SOUTHERN",2
"2009-10","EXTORTION","SOUTHERN",1
"2009-10","FORGERY/COUNTERFEITING","SOUTHERN",36
"2009-10","FRAUD","SOUTHERN",46
"2009-10","KIDNAPPING","SOUTHERN",6
"2009-10","LARCENY/THEFT","SOUTHERN",587
"2009-10","LIQUOR LAWS","SOUTHERN",7
"2009-10","LOITERING","SOUTHERN",2
"2009-10","MISSING PERSON","SOUTHERN",39
"2009-10","NON-CRIMINAL","SOUTHERN",261
"2009-10","OTHER OFFENSES","SOUTHERN",282
"2009-10","PROSTITUTION","SOUTHERN",7
"2009-10","RECOVERED VEHICLE","SOUTHERN",5
"2009-10","ROBBERY","SOUTHERN",54
"2009-10","RUNAWAY","SOUTHERN",1
"2009-10","SECONDARY CODES","SOUTHERN",18
"2009-10","SEX OFFENSES, FORCIBLE","SOUTHERN",17
"2009-10","STOLEN PROPERTY","SOUTHERN",16
"2009-10","SUSPICIOUS OCC","SOUTHERN",65
"2009-10","TRESPASS","SOUTHERN",14
"2009-10","VANDALISM","SOUTHERN",90
"2009-10","VEHICLE THEFT","SOUTHERN",39
"2009-10","WARRANTS","SOUTHERN",98
"2009-10","WEAPON LAWS","SOUTHERN",15
"2009-10","ARSON","TARAVAL",2
"2009-10","ASSAULT","TARAVAL",61
"2009-10","BAD CHECKS","TARAVAL",1
"2009-10","BURGLARY","TARAVAL",49
"2009-10","DISORDERLY CONDUCT","TARAVAL",3
"2009-10","DRIVING UNDER THE INFLUENCE","TARAVAL",2
"2009-10","DRUG/NARCOTIC","TARAVAL",34
"2009-10","DRUNKENNESS","TARAVAL",3
"2009-10","EMBEZZLEMENT","TARAVAL",1
"2009-10","FORGERY/COUNTERFEITING","TARAVAL",21
"2009-10","FRAUD","TARAVAL",22
"2009-10","GAMBLING","TARAVAL",1
"2009-10","KIDNAPPING","TARAVAL",3
"2009-10","LARCENY/THEFT","TARAVAL",201
"2009-10","LIQUOR LAWS","TARAVAL",1
"2009-10","MISSING PERSON","TARAVAL",38
"2009-10","NON-CRIMINAL","TARAVAL",83
"2009-10","OTHER OFFENSES","TARAVAL",98
"2009-10","PROSTITUTION","TARAVAL",1
"2009-10","RECOVERED VEHICLE","TARAVAL",7
"2009-10","ROBBERY","TARAVAL",15
"2009-10","RUNAWAY","TARAVAL",5
"2009-10","SECONDARY CODES","TARAVAL",15
